Identity,lat,long,alti,speed,TIME,TYPE
5135,7.91747,14.37781,12078,311,1668452430,TypeE
8991,7.9276,14.37514,12078,311,1668452430,TypeF
3641,7.92087,14.37309,12078,311,1668452430,Type2000
4032,7.92813,14.37976,12078,311,1668452430,TypeF
5336,7.91875,14.38117,12078,311,1668452430,Type29
7854,7.9245,14.38265,12078,311,1668452430,Type145
4955,7.92487,14.37629,12078,311,1668452430,TypeR
8252,7.928,14.37929,12078,311,1668452430,Type29
2762,7.92498,14.37442,12078,311,1668452430,Type29
7864,7.92505,14.37703,12078,311,1668452430,Type145
3498,7.92769,14.37003,12078,311,1668452430,Type30
6876,7.92481,14.37618,12078,311,1668452430,TypeT
3554,7.9199,14.37274,12078,311,1668452430,TypeF
3281,7.93087,14.3737,12078,311,1668452430,TypeT
2180,7.93215,14.37515,12078,311,1668452430,TypeT
8862,7.92336,14.37536,12078,311,1668452430,Unknown
6429,7.11492,12.4762,7133,329,1668452430,Type30
8904,7.10854,12.47125,7133,329,1668452430,Type29
6786,7.11167,12.47156,7133,329,1668452430,Unknown
4348,7.11002,12.47432,7133,329,1668452430,TypeR
1119,7.11472,12.47719,7133,329,1668452430,TypeM
1293,7.11922,12.4725,7133,329,1668452430,Type30
2156,7.11193,12.46501,7133,329,1668452430,Type2000
2244,7.11108,12.46833,7133,329,1668452430,TypeE
3207,7.11119,12.4734,7133,329,1668452430,Type145
7890,7.11145,12.47068,7133,329,1668452430,Unknown
7182,7.11646,12.47076,7133,329,1668452430,TypeM
8634,9.172,15.05461,10367,317,1668452431,TypeR
7883,9.17985,15.05509,10367,317,1668452431,TypeR
5746,9.17098,15.04719,10367,317,1668452431,TypeR
1465,9.17462,15.04683,10367,317,1668452431,TypeT
7580,9.17394,15.05606,10367,317,1668452431,Type145
8238,9.17877,15.04561,10367,317,1668452431,Type2000
5483,9.17935,15.05683,10367,317,1668452431,Type2000
4827,9.17231,15.05536,10367,317,1668452431,TypeF
4617,9.1695,15.05039,10367,317,1668452431,TypeM
4340,9.17663,15.05698,10367,317,1668452431,Type145
1758,9.17587,15.04732,10367,317,1668452431,TypeM
7828,9.17041,15.051,10367,317,1668452431,TypeR
8749,9.1742,15.05276,10367,317,1668452431,TypeT
1517,9.17433,15.05677,10367,317,1668452431,Type145
3226,9.17234,15.05545,10367,317,1668452431,TypeE
1073,9.16797,15.04753,10367,317,1668452431,Type30
1284,9.17208,15.05266,10367,317,1668452431,Type30
7099,9.17086,15.04893,10367,317,1668452431,Type2000
1243,9.17218,15.05033,10367,317,1668452431,TypeT
4064,9.17487,15.048,10367,317,1668452431,Type29
2360,9.17356,15.05074,10367,317,1668452431,Unknown
6331,9.17627,15.05471,10367,317,1668452431,TypeE
7978,9.16515,15.04893,10367,317,1668452431,Unknown
8277,14.12717,14.30952,845,213,1668452431,Type145
7600,11.42263,16.01555,6948,318,1668452431,Type2000
5107,10.91519,15.1513,3123,292,1668452431,TypeE
6215,10.92006,15.15881,3123,292,1668452431,Type2000
1433,10.91444,15.14544,3123,292,1668452431,TypeT
7651,10.92496,15.15395,3123,292,1668452431,TypeM
7322,10.91739,15.14773,3123,292,1668452431,Type2000
8101,10.91696,15.1513,3123,292,1668452431,TypeM
8701,10.91977,15.15662,3123,292,1668452431,TypeM
1061,10.91968,15.14827,3123,292,1668452431,TypeM
1069,10.91768,15.15046,3123,292,1668452431,TypeT
2751,10.91748,15.14855,3123,292,1668452431,TypeE
2560,10.91798,15.14639,3123,292,1668452431,TypeM
1461,10.92095,15.15301,3123,292,1668452431,Type145
3728,10.92049,15.15204,3123,292,1668452431,Type145
1727,10.91863,15.15024,3123,292,1668452431,Type145
6394,10.91891,15.1499,3123,292,1668452431,Type2000
5201,10.92168,15.14712,3123,292,1668452431,TypeM
8692,10.91984,15.1572,3123,292,1668452431,Type2000
8812,10.91156,15.14898,3123,292,1668452431,Unknown
8570,10.91746,15.14941,3123,292,1668452431,TypeF
7410,10.91828,15.14938,3123,292,1668452431,Type2000
6814,10.91791,15.14997,3123,292,1668452431,Type30
4385,10.92178,15.14413,3123,292,1668452431,TypeM
2549,10.91554,15.14558,3123,292,1668452431,Type145
6966,10.9196,15.14637,3123,292,1668452431,TypeE
6767,10.97476,15.3084,3965,282,1668452431,TypeT
1632,9.48527,13.5749,2055,288,1668452432,TypeM
4665,9.48844,13.57053,2055,288,1668452432,Type145
1349,9.48658,13.57169,2055,288,1668452432,TypeM
7573,9.49519,13.57533,2055,288,1668452432,TypeF
8040,9.48719,13.57299,2055,288,1668452432,TypeT
7519,9.49436,13.57314,2055,288,1668452432,TypeM
6682,10.74835,15.69166,7056,292,1668452432,TypeT
7618,9.48033,13.57471,2055,288,1668452432,TypeF
4129,9.48603,13.57288,2055,288,1668452432,TypeF
8244,9.49141,13.57264,2055,288,1668452432,Type2000
5776,10.75706,15.68611,7056,292,1668452432,TypeR
1836,10.75379,15.70048,7056,292,1668452432,TypeT
3375,10.75843,15.69696,7056,292,1668452432,Type29
1899,9.47958,13.57421,2055,288,1668452432,Type29
2805,9.4922,13.57744,2055,288,1668452432,Type29
6840,14.57833,16.15988,396,2,1668452432,TypeF
8574,9.48978,13.56702,2055,288,1668452432,TypeE
5876,9.48362,13.57378,2055,288,1668452432,TypeT
1027,9.48341,13.56826,2055,288,1668452432,Type30
2032,9.48539,13.5721,2055,288,1668452432,Type30
5603,9.49236,13.57076,2055,288,1668452432,Type30
2829,9.48852,13.57677,2055,288,1668452432,Unknown
1099,10.75691,15.69537,7056,292,1668452432,Type145
6584,9.48776,13.57367,2055,288,1668452432,Type29
5356,9.48891,13.5696,2055,288,1668452432,TypeF
6901,9.48688,13.5778,2055,288,1668452432,Unknown
5713,9.4932,13.57648,2055,288,1668452432,TypeT
4305,9.48644,13.58128,2055,288,1668452432,Unknown
1247,9.48291,13.57574,2055,288,1668452432,Unknown
3289,9.49165,13.5778,2055,288,1668452432,TypeF
1396,9.48677,13.57234,2055,288,1668452432,Type29
7433,10.75417,15.6918,7056,292,1668452432,Type2000
4618,10.75822,15.69142,7056,292,1668452432,TypeM
5830,10.75042,15.69676,7056,292,1668452432,TypeR
4320,14.59138,16.1568,396,2,1668452432,TypeR
5639,14.58528,16.15889,396,2,1668452432,Unknown
8106,14.58523,16.15418,396,2,1668452432,TypeF
3865,14.58717,16.15562,396,2,1668452432,TypeF
2612,14.58333,16.15795,396,2,1668452432,Type30
5094,14.58302,16.15763,396,2,1668452432,Type2000
3991,14.58307,16.15909,396,2,1668452432,Unknown
7189,14.57982,16.14827,396,2,1668452432,Type29
5270,9.66648,19.14295,32102,309,1668452432,TypeM
1610,9.66505,19.13818,32102,309,1668452432,Type2000
7900,9.66524,19.14252,32102,309,1668452432,TypeR
7931,9.66538,19.13496,32102,309,1668452432,TypeT
1095,9.66312,19.1433,32102,309,1668452432,Type30
4331,9.66174,19.14549,32102,309,1668452432,Type30
3959,9.67059,19.13643,32102,309,1668452432,Type2000
5367,9.66917,19.13927,32102,309,1668452432,TypeE
8381,6.70507,10.48508,2544,241,1668452433,TypeE
6051,6.7041,10.48927,2544,241,1668452433,Type29
3273,6.70476,10.48085,2544,241,1668452433,Type30
8609,6.70827,10.49281,2544,241,1668452433,Type30
7668,10.52944,14.49849,2224,318,1668452433,TypeM
3382,10.5281,14.50004,2224,318,1668452433,TypeM
6978,10.52248,14.49428,2224,318,1668452433,Type145
6859,10.5246,14.497,2224,318,1668452433,TypeR
7855,6.70584,10.48353,2544,241,1668452433,TypeE
6370,10.52435,14.50694,2224,318,1668452433,Type30
7763,6.71087,10.48587,2544,241,1668452433,Type2000
3034,6.70447,10.48118,2544,241,1668452433,TypeM
5364,6.70441,10.48168,2544,241,1668452433,Type30
3514,14.58484,16.15921,396,2,1668452433,Unknown
8359,14.57883,16.1607,396,2,1668452433,TypeM
1752,14.58176,16.16407,396,2,1668452433,Type2000
8365,14.58507,16.15802,396,2,1668452433,Type30
4098,6.70533,10.4824,2544,241,1668452433,Unknown
3782,14.58917,16.16741,396,2,1668452433,TypeM
7638,14.58634,16.15325,396,2,1668452433,Type145
6442,14.58532,16.1582,396,2,1668452433,TypeM
5851,10.52349,14.50031,2224,318,1668452433,TypeM
6718,10.52441,14.49731,2224,318,1668452433,Type30
7877,10.51993,14.50189,2224,318,1668452433,Type2000
4573,10.52737,14.50896,2224,318,1668452433,TypeR
7615,10.52168,14.49443,2224,318,1668452433,TypeE
3843,6.70449,10.48697,2544,241,1668452433,TypeT
7195,6.70199,10.48471,2544,241,1668452433,TypeR
6557,6.69951,10.48781,2544,241,1668452433,Type2000
2383,10.53337,14.50184,2224,318,1668452433,TypeT
8383,6.70586,10.48489,2544,241,1668452433,Type30
4155,14.58546,16.15899,396,2,1668452433,TypeR
5879,10.52648,14.50024,2224,318,1668452433,Type2000
5855,10.51899,14.502,2224,318,1668452433,Type29
1795,6.705,10.4797,2544,241,1668452433,Type30
5751,6.70592,10.49006,2544,241,1668452433,Type30
7001,6.70289,10.48747,2544,241,1668452433,Type30
8836,6.70273,10.48752,2544,241,1668452433,Type145
8645,6.70424,10.48368,2544,241,1668452433,Type29
8221,6.70168,10.48078,2544,241,1668452433,Type145
7463,6.69673,10.4827,2544,241,1668452433,TypeR
2158,6.70919,10.48639,2544,241,1668452433,Type29
6860,6.70245,10.48672,2544,241,1668452433,Type29
1343,6.69546,10.48152,2544,241,1668452433,TypeE
2656,6.70774,10.48606,2544,241,1668452433,TypeR
8391,6.70225,10.48534,2544,241,1668452433,Type145
7656,6.708,10.48543,2544,241,1668452433,Type145
1208,6.70411,10.48016,2544,241,1668452433,Type2000
3394,6.70108,10.48644,2544,241,1668452433,TypeR
3081,6.70546,10.48554,2544,241,1668452433,TypeM
1765,12.08146,16.14875,5596,283,1668452434,TypeF
2010,12.07892,16.1468,5596,283,1668452434,TypeE
1560,12.07088,16.14481,5596,283,1668452434,TypeE
3359,12.07776,16.14887,5596,283,1668452434,TypeT
1572,12.07401,16.14252,5596,283,1668452434,Type145
3146,12.07996,16.14158,5596,283,1668452434,Unknown
8913,12.06768,16.14222,5596,283,1668452434,Type2000
6408,12.08447,16.1438,5596,283,1668452434,Type145
7586,12.07554,16.13862,5596,283,1668452434,TypeM
8660,12.07544,16.1439,5596,283,1668452434,Type2000
1019,9.84526,18.86634,32102,309,1668452434,TypeR
3085,12.07545,16.14564,5596,283,1668452434,Type30
5687,12.07948,16.15485,5596,283,1668452434,Type30
5103,12.07541,16.15458,5596,283,1668452434,TypeE
1546,12.0762,16.14596,5596,283,1668452434,TypeT
6283,12.07311,16.1401,5596,283,1668452434,Type145
2035,12.07342,16.14433,5596,283,1668452434,Type145
6635,12.07816,16.14283,5596,283,1668452434,TypeF
3808,12.07929,16.13831,5596,283,1668452434,Type2000
8509,12.08448,16.14611,5596,283,1668452434,TypeF
6883,12.0774,16.14641,5596,283,1668452434,Type2000
6085,12.07927,16.14251,5596,283,1668452434,TypeE
7148,12.07106,16.15374,5596,283,1668452434,Type2000
3238,12.07921,16.15156,5596,283,1668452434,Type30
6376,11.49333,15.93654,6948,318,1668452434,TypeT
7600,11.4939,15.93378,6948,318,1668452434,Type2000
1691,11.49823,15.92923,6948,318,1668452434,Unknown
4031,12.07601,16.14472,5596,283,1668452434,Type30
6919,9.84817,18.87431,32102,309,1668452434,Type145
5792,12.07602,16.14662,5596,283,1668452434,Type29
1630,12.07877,16.1516,5596,283,1668452434,TypeM
6771,12.08079,16.14386,5596,283,1668452434,Type2000
6474,12.07245,16.13724,5596,283,1668452434,TypeR
8011,12.07935,16.14136,5596,283,1668452434,Type29
4885,12.07223,16.13712,5596,283,1668452434,Type145
8150,9.85315,18.87507,32102,309,1668452434,TypeM
5517,9.84124,18.87527,32102,309,1668452434,Type2000
1347,9.84823,18.87872,32102,309,1668452434,Type29
5488,9.84649,18.87647,32102,309,1668452434,Type145
5931,9.84748,18.87359,32102,309,1668452434,Type145
7865,9.84758,18.87091,32102,309,1668452434,TypeF
6019,9.8444,18.87569,32102,309,1668452434,TypeM
5000,9.84824,18.87511,32102,309,1668452434,Type2000
3798,12.07618,16.14608,5596,283,1668452434,Type30
2114,12.07601,16.14635,5596,283,1668452434,Type145
4837,12.07843,16.15133,5596,283,1668452434,TypeF
8590,12.06802,16.1511,5596,283,1668452434,TypeE
7260,12.06964,16.15281,5596,283,1668452434,Type30
5898,9.84118,18.87256,32102,309,1668452434,Type2000
4742,9.85243,18.86487,32102,309,1668452434,Type145
2177,9.31354,14.90199,10367,317,1668452435,TypeT
1374,10.99303,15.23418,3965,282,1668452435,Unknown
3345,10.99722,15.22889,3965,282,1668452435,Type30
3691,10.98714,15.21897,3965,282,1668452435,Unknown
4538,10.99966,15.23021,3965,282,1668452435,TypeM
4060,9.30628,14.90577,10367,317,1668452435,TypeE
5190,10.99266,15.22167,3965,282,1668452435,Unknown
7165,10.9952,15.21867,3965,282,1668452435,TypeT
1774,9.31655,14.89695,10367,317,1668452435,TypeF
7044,9.31631,14.9067,10367,317,1668452435,Type2000
7488,9.31544,14.90936,10367,317,1668452435,Type29
6325,10.9844,15.22791,3965,282,1668452435,TypeT
7963,10.99718,15.23254,3965,282,1668452435,Unknown
5483,9.31632,14.90475,10367,317,1668452435,Type2000
6517,10.9938,15.22348,3965,282,1668452435,TypeF
2211,10.99525,15.22797,3965,282,1668452435,Type30
1517,9.31636,14.91106,10367,317,1668452435,Type145
8749,9.31659,14.90444,10367,317,1668452435,TypeT
7828,9.30755,14.90023,10367,317,1668452435,TypeR
1758,9.31749,14.89799,10367,317,1668452435,TypeM
4340,9.31992,14.91092,10367,317,1668452435,Type145
6331,9.31536,14.90408,10367,317,1668452435,TypeE
4827,9.31273,14.90921,10367,317,1668452435,TypeF
8634,9.31159,14.90869,10367,317,1668452435,TypeR
7978,9.30719,14.90041,10367,317,1668452435,Unknown
8238,9.31862,14.89871,10367,317,1668452435,Type2000
7580,9.31518,14.90646,10367,317,1668452435,Type145
1465,9.31686,14.89407,10367,317,1668452435,TypeT
2531,10.99122,15.21704,3965,282,1668452435,Type2000
5746,9.31276,14.89929,10367,317,1668452435,TypeR
4617,9.30985,14.90107,10367,317,1668452435,TypeM
3226,9.31442,14.90455,10367,317,1668452435,TypeE
1073,9.31178,14.90092,10367,317,1668452435,Type30
1284,9.3079,14.90507,10367,317,1668452435,Type30
7099,9.31207,14.89992,10367,317,1668452435,Type2000
1243,9.31441,14.903,10367,317,1668452435,TypeT
4064,9.3154,14.90166,10367,317,1668452435,Type29
2360,9.31583,14.89381,10367,317,1668452435,Unknown
2960,9.31506,14.90399,10367,317,1668452435,Type145
4959,9.31648,14.90543,10367,317,1668452435,TypeM
2273,10.98692,15.23239,3965,282,1668452435,TypeM
3123,10.99056,15.22618,3965,282,1668452435,Type30
2713,10.9935,15.2258,3965,282,1668452435,TypeE
7883,9.31756,14.90476,10367,317,1668452435,TypeR
8656,10.99275,15.2234,3965,282,1668452435,TypeE
6725,11.51667,15.91313,6948,318,1668452435,TypeE
5387,10.99057,15.22637,3965,282,1668452435,Type2000
8286,10.62131,15.83958,9337,295,1668452435,Type29
5849,10.62487,15.83438,9337,295,1668452435,TypeT
2161,10.62839,15.83089,9337,295,1668452435,Type145
6297,7.28188,12.35478,7133,329,1668452436,Type29
2538,7.2807,12.36183,7133,329,1668452436,Type2000
8439,7.27921,12.35755,7133,329,1668452436,Type30
6274,7.2838,12.36428,7133,329,1668452436,TypeF
1524,7.28416,12.35351,7133,329,1668452436,TypeT
5774,7.2878,12.36163,7133,329,1668452436,Unknown
8141,7.28138,12.35709,7133,329,1668452436,TypeE
7515,7.28403,12.35735,7133,329,1668452436,Unknown
4341,7.28203,12.35727,7133,329,1668452436,TypeR
3894,7.28264,12.36551,7133,329,1668452436,Type145
2668,7.27576,12.35873,7133,329,1668452436,TypeR
4733,7.27996,12.36464,7133,329,1668452436,Type2000
5039,7.28464,12.35805,7133,329,1668452436,TypeM
7408,7.28132,12.35564,7133,329,1668452436,Type2000
5583,7.27471,12.36182,7133,329,1668452436,TypeR
2587,7.28397,12.35135,7133,329,1668452436,Type2000
7233,7.27914,12.36685,7133,329,1668452436,TypeR
4455,7.28543,12.35111,7133,329,1668452436,TypeM
8250,7.27977,12.36166,7133,329,1668452436,Type30
5756,7.28826,12.36075,7133,329,1668452436,TypeE
2575,7.27471,12.36364,7133,329,1668452436,TypeR
3793,7.28664,12.36137,7133,329,1668452436,TypeF
1685,7.28231,12.36447,7133,329,1668452436,Type30
8685,7.28044,12.35651,7133,329,1668452436,TypeT
5927,7.27848,12.3606,7133,329,1668452436,Type145
5316,7.28139,12.35378,7133,329,1668452436,TypeT
1776,7.28189,12.36317,7133,329,1668452436,TypeF
6171,7.28696,12.35918,7133,329,1668452436,Type30
5565,7.28024,12.35094,7133,329,1668452436,Type29
6753,7.28595,12.35813,7133,329,1668452436,Type30
6191,7.27936,12.36543,7133,329,1668452436,Type30
2936,7.28236,12.35666,7133,329,1668452436,Type30
7045,7.284,12.35338,7133,329,1668452436,Type30
5945,7.276,12.35295,7133,329,1668452436,Type2000
8297,7.28552,12.36061,7133,329,1668452436,TypeR
4584,7.28059,12.35791,7133,329,1668452436,Type29
7434,7.2784,12.36512,7133,329,1668452436,TypeE
3056,7.28123,12.35814,7133,329,1668452436,Unknown
4370,10.99596,15.20368,3965,282,1668452436,TypeF
4764,7.28423,12.35719,7133,329,1668452436,Type29
8382,11.00315,15.20387,3965,282,1668452436,TypeM
3394,6.68001,10.4514,2544,241,1668452436,TypeR
3034,6.68647,10.45039,2544,241,1668452436,TypeM
7463,6.68581,10.45177,2544,241,1668452436,TypeR
2273,10.99427,15.20656,3965,282,1668452436,TypeM
3358,10.99732,15.20381,3965,282,1668452436,TypeE
3326,10.99641,15.20486,3965,282,1668452436,Type145
4622,11.0024,15.20384,3965,282,1668452436,TypeF
2574,10.99057,15.19775,3965,282,1668452436,TypeM
7371,11.00178,15.20542,3965,282,1668452436,TypeE
5139,9.94698,14.3639,3974,305,1668452437,Unknown
7500,9.95258,14.36978,3974,305,1668452437,TypeE
7670,9.9524,14.37019,3974,305,1668452437,TypeE
1536,9.95371,14.36911,3974,305,1668452437,TypeE
3162,9.95315,14.36893,3974,305,1668452437,TypeE
5635,9.94899,14.36851,3974,305,1668452437,TypeT
2955,9.94611,14.36489,3974,305,1668452437,TypeR
3488,9.95525,14.37104,3974,305,1668452437,Type2000
2141,9.95051,14.38024,3974,305,1668452437,Type30
4055,9.95263,14.36806,3974,305,1668452437,TypeE
5671,9.9524,14.37301,3974,305,1668452437,TypeM
2660,9.94663,14.36721,3974,305,1668452437,Type145
2069,9.94746,14.36538,3974,305,1668452437,TypeR
3836,9.95178,14.37146,3974,305,1668452437,Unknown
5514,9.95267,14.36708,3974,305,1668452437,Type145
5975,9.95243,14.36994,3974,305,1668452437,TypeF
3228,9.95833,14.36395,3974,305,1668452437,Type30
5421,9.9495,14.36538,3974,305,1668452437,Type29
4124,9.95408,14.36957,3974,305,1668452437,TypeM
3321,9.95369,14.36977,3974,305,1668452437,TypeE
8099,9.96062,14.36809,3974,305,1668452437,TypeT
4387,9.9531,14.36898,3974,305,1668452437,Type2000
5714,9.94706,14.37126,3974,305,1668452437,TypeR
5474,9.95436,14.36758,3974,305,1668452437,Type29
7759,9.95243,14.37017,3974,305,1668452437,Unknown
4365,9.94592,14.36652,3974,305,1668452437,TypeE
7080,9.95561,14.36671,3974,305,1668452437,TypeR
6653,9.95697,14.36723,3974,305,1668452437,TypeR
2355,9.9516,14.37219,3974,305,1668452437,Type30
6490,9.95543,14.36654,3974,305,1668452437,TypeR
2793,10.95017,15.05444,3123,292,1668452437,TypeF
7607,12.22625,15.72151,2713,278,1668452437,TypeF
4191,12.22807,15.71056,2713,278,1668452437,Type30
3568,12.22695,15.72622,2713,278,1668452437,TypeR
3588,12.22252,15.71596,2713,278,1668452437,Unknown
4389,12.23505,15.71875,2713,278,1668452437,TypeE
8063,12.22833,15.72508,2713,278,1668452437,Type145
7465,12.22677,15.72383,2713,278,1668452437,Unknown
2261,12.23504,15.72151,2713,278,1668452437,TypeR
3816,12.22267,15.72058,2713,278,1668452437,TypeT
1565,12.23022,15.72487,2713,278,1668452437,Type145
5890,12.22751,15.72042,2713,278,1668452437,Type2000
7948,12.2269,15.72833,2713,278,1668452437,Type29
7536,12.22985,15.71914,2713,278,1668452437,Type145
1032,12.2221,15.72225,2713,278,1668452437,Type30
6958,12.23595,15.71723,2713,278,1668452437,Type145
7403,12.23025,15.7195,2713,278,1668452437,TypeF
7965,12.2264,15.72363,2713,278,1668452437,Type30
1193,12.22452,15.7177,2713,278,1668452437,Unknown
5002,12.23364,15.71391,2713,278,1668452437,TypeM
2628,9.49947,13.51037,2055,288,1668452438,TypeT
8205,9.51264,13.51374,2055,288,1668452438,TypeM
2165,9.50506,13.51034,2055,288,1668452438,Unknown
5765,9.50339,13.50716,2055,288,1668452438,TypeF
7261,9.50543,13.51014,2055,288,1668452438,Type30
8998,9.50388,13.50254,2055,288,1668452438,TypeE
2032,9.50153,13.50974,2055,288,1668452438,Type30
1027,9.5027,13.50746,2055,288,1668452438,Type30
5876,9.49794,13.51366,2055,288,1668452438,TypeT
8574,9.50917,13.50323,2055,288,1668452438,TypeE
1396,9.50847,13.50993,2055,288,1668452438,Type29
2805,9.51095,13.51586,2055,288,1668452438,Type29
7519,9.50785,13.51068,2055,288,1668452438,TypeM
1632,9.50057,13.51827,2055,288,1668452438,TypeM
4665,9.50713,13.50821,2055,288,1668452438,Type145
7029,9.50587,13.50528,2055,288,1668452438,Type145
7573,9.51259,13.51305,2055,288,1668452438,TypeF
8040,9.5068,13.51276,2055,288,1668452438,TypeT
1899,9.49876,13.51204,2055,288,1668452438,Type29
7618,9.49678,13.51344,2055,288,1668452438,TypeF
4129,9.49827,13.51561,2055,288,1668452438,TypeF
8244,9.51098,13.51076,2055,288,1668452438,Type2000
1710,9.51085,13.50257,2055,288,1668452438,TypeE
1349,9.50414,13.50636,2055,288,1668452438,TypeM
6365,10.21251,18.32717,32102,309,1668452438,TypeM
5603,9.5131,13.50813,2055,288,1668452438,Type30
5483,9.4232,14.7938,10367,317,1668452438,Type2000
8238,9.42628,14.78504,10367,317,1668452438,Type2000
7580,9.42227,14.80188,10367,317,1668452438,Type145
1465,9.4217,14.78778,10367,317,1668452438,TypeT
5746,9.41684,14.78347,10367,317,1668452438,TypeR
1879,11.58744,15.83206,6948,318,1668452438,Type145
1128,9.50697,13.51401,2055,288,1668452438,TypeM
4839,9.50438,13.50807,2055,288,1668452438,TypeT
5362,9.50222,13.5112,2055,288,1668452438,Type2000
6964,9.51036,13.51249,2055,288,1668452438,TypeR
7269,9.50497,13.51174,2055,288,1668452438,TypeF
8629,9.50475,13.50294,2055,288,1668452438,TypeM
4992,9.49887,13.50793,2055,288,1668452438,Type145
1468,9.50629,13.51605,2055,288,1668452438,TypeR
4671,9.50661,13.51249,2055,288,1668452438,Type2000
8330,9.50263,13.50305,2055,288,1668452438,Type29
3844,9.50497,13.51344,2055,288,1668452438,TypeR
3289,9.50697,13.51249,2055,288,1668452438,TypeF
1247,9.5049,13.51055,2055,288,1668452438,Unknown
4305,9.50485,13.51731,2055,288,1668452438,Unknown
5713,9.50932,13.5131,2055,288,1668452438,TypeT
6901,9.50508,13.51071,2055,288,1668452438,Unknown
5356,9.50829,13.50634,2055,288,1668452438,TypeF
6584,9.50738,13.51333,2055,288,1668452438,Type29
8031,11.61569,15.81274,6948,318,1668452439,Type2000
3329,9.5107,13.50075,2055,288,1668452439,Type30
4287,9.51082,13.4969,2055,288,1668452439,TypeR
7017,9.5162,13.4971,2055,288,1668452439,Unknown
3289,9.50979,13.50191,2055,288,1668452439,TypeF
3844,9.50811,13.50077,2055,288,1668452439,TypeR
8330,9.50562,13.49254,2055,288,1668452439,Type29
4671,9.50833,13.50033,2055,288,1668452439,Type2000
6725,11.61222,15.81467,6948,318,1668452439,TypeE
8776,11.61177,15.79901,6948,318,1668452439,TypeE
3575,11.61281,15.81143,6948,318,1668452439,TypeT
2887,11.61207,15.80722,6948,318,1668452439,Type30
4924,11.6118,15.8091,6948,318,1668452439,TypeF
8205,9.50846,13.50021,2055,288,1668452439,TypeM
2872,11.62212,15.80687,6948,318,1668452439,TypeR
4472,11.61682,15.80462,6948,318,1668452439,Type30
6065,11.61481,15.80464,6948,318,1668452439,TypeF
8604,11.61453,15.80715,6948,318,1668452439,Type30
1632,9.50409,13.50713,2055,288,1668452439,TypeM
5765,9.50412,13.4924,2055,288,1668452439,TypeF
1247,9.50223,13.50531,2055,288,1668452439,Unknown
4305,9.50793,13.50611,2055,288,1668452439,Unknown
5713,9.50919,13.50074,2055,288,1668452439,TypeT
8303,9.50805,13.50462,2055,288,1668452439,Type145
6901,9.50841,13.51002,2055,288,1668452439,Unknown
5356,9.51262,13.49439,2055,288,1668452439,TypeF
6584,9.50893,13.50108,2055,288,1668452439,Type29
2829,9.51181,13.50915,2055,288,1668452439,Unknown
5603,9.51428,13.49833,2055,288,1668452439,Type30
2032,9.5068,13.49982,2055,288,1668452439,Type30
1027,9.50526,13.49653,2055,288,1668452439,Type30
5876,9.50455,13.5017,2055,288,1668452439,TypeT
8574,9.51139,13.49436,2055,288,1668452439,TypeE
1396,9.51064,13.49972,2055,288,1668452439,Type29
2805,9.51159,13.50328,2055,288,1668452439,Type29
7519,9.5165,13.50093,2055,288,1668452439,TypeM
4665,9.50899,13.49915,2055,288,1668452439,Type145
1349,9.50685,13.49453,2055,288,1668452439,TypeM
7573,9.51485,13.50244,2055,288,1668452439,TypeF
8040,9.5101,13.50276,2055,288,1668452439,TypeT
1899,9.5013,13.50185,2055,288,1668452439,Type29
7618,9.50184,13.50238,2055,288,1668452439,TypeF
4129,9.50759,13.50048,2055,288,1668452439,TypeF
8244,9.51625,13.50058,2055,288,1668452439,Type2000
2628,9.50494,13.50005,2055,288,1668452439,TypeT
1710,9.50918,13.49865,2055,288,1668452439,TypeE
7029,9.50883,13.49562,2055,288,1668452439,Type145
8998,9.50694,13.49224,2055,288,1668452439,TypeE
7261,9.51,13.49874,2055,288,1668452439,Type30
2165,9.50725,13.49651,2055,288,1668452439,Unknown
7131,14.59724,16.16357,396,2,1668452440,TypeE
6840,14.59772,16.15888,396,2,1668452440,TypeF
2495,14.5982,16.15869,396,2,1668452440,Type2000
5136,14.59874,16.16643,396,2,1668452440,Type2000
6521,14.60231,16.15285,396,2,1668452440,TypeR
2662,14.59872,16.16273,396,2,1668452440,Type29
1015,14.6008,16.16354,396,2,1668452440,TypeR
5250,14.59971,16.16034,396,2,1668452440,TypeM
1024,14.60141,16.15727,396,2,1668452440,Type29
3158,14.60045,16.15067,396,2,1668452440,Unknown
4111,14.59983,16.16063,396,2,1668452440,Type2000
2148,14.60413,16.16414,396,2,1668452440,Type2000
6541,14.60287,16.16292,396,2,1668452440,Type30
6356,14.60457,16.1641,396,2,1668452440,TypeT
4973,14.59823,16.15714,396,2,1668452440,TypeR
6473,14.59802,16.15498,396,2,1668452440,Type30
5482,14.6,16.15721,396,2,1668452440,Type30
5862,14.5949,16.16456,396,2,1668452440,Type29
7116,14.59816,16.16009,396,2,1668452440,Type30
1960,14.59275,16.16158,396,2,1668452440,Type30
7189,14.59466,16.14928,396,2,1668452440,Type29
8800,14.5949,16.16686,396,2,1668452440,TypeE
4547,14.59825,16.15968,396,2,1668452440,TypeR
6223,14.60079,16.16912,396,2,1668452440,Type145
4320,14.60602,16.15744,396,2,1668452440,TypeR
5639,14.6001,16.15956,396,2,1668452440,Unknown
8106,14.60013,16.15443,396,2,1668452440,TypeF
3865,14.60463,16.15447,396,2,1668452440,TypeF
2612,14.60286,16.15187,396,2,1668452440,Type30
5094,14.59622,16.15143,396,2,1668452440,Type2000
